match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Dan Ndoye,Nottingham Forest,West Ham United,2.5,201,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Morgan Gibbs-White,Nottingham Forest,West Ham United,2.5,126,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Igor Jesus,Nottingham Forest,West Ham United,2.5,101,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Lucas Paquet<c3><a1>,NA,NA,2.5,151,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Harvey Barnes,Newcastle United,Crystal Palace,0.5,3.5,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Joe Willock,Newcastle United,Crystal Palace,0.5,7.5,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Joel Drakes Thomas,NA,NA,0.5,8.5,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Leo Shahar,NA,NA,0.5,23,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Nathaniel Clyne,Crystal Palace,Newcastle United,0.5,29,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Yoane Wissa,Brentford,Newcastle United,0.5,2.3,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Chris Richards,Crystal Palace,Newcastle United,0.5,26,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Maxence Lacroix,Crystal Palace,Newcastle United,0.5,23,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jamaal Lascelles,Newcastle United,Crystal Palace,0.5,13,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Will Hughes,Crystal Palace,Newcastle United,0.5,19,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Joelinton,Newcastle United,Crystal Palace,0.5,6,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Anthony Gordon,Newcastle United,Crystal Palace,0.5,3.9,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Nick Woltemade,NA,NA,0.5,2.05,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Kieran Trippier,Newcastle United,Crystal Palace,0.5,15,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Sean Neave,NA,NA,0.5,3.1,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Justin Devenny,Crystal Palace,Newcastle United,0.5,11,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Sam Alabi,NA,NA,0.5,9,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Yeremi Pino,NA,NA,0.5,7,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jean-Philippe Mateta,Crystal Palace,Newcastle United,0.5,3.1,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,No Goalscorer,NA,NA,0.5,11,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Emil Krafth,Newcastle United,Crystal Palace,0.5,17,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Romain Esse,Crystal Palace,Newcastle United,0.5,7,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jacob Ramsey,Aston Villa,Newcastle United,0.5,6,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Dean Benamar,NA,NA,0.5,26,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Malick Thiaw,Newcastle United,Crystal Palace,0.5,10,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Lewis Miley,Newcastle United,Crystal Palace,0.5,13,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Borna Sosa,Crystal Palace,Newcastle United,0.5,19,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,George King,NA,NA,0.5,21,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,William Osula,Newcastle United,Crystal Palace,0.5,3.8,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Fabian Sch<c3><a4>r,NA,NA,0.5,11,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Sandro Tonali,Newcastle United,Crystal Palace,0.5,10,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Chrisantus Uche,NA,NA,0.5,4,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Eddie Nketiah,Crystal Palace,Newcastle United,0.5,3.9,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Marc Gu<c3><a9>hi,NA,NA,0.5,13,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Kaden Rodney,Crystal Palace,Newcastle United,0.5,15,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jaydee Canvot,NA,NA,0.5,23,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Ben Casey,NA,NA,0.5,4.33,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jacob Murphy,Newcastle United,Crystal Palace,0.5,4.33,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Tyrick Mitchell,Crystal Palace,Newcastle United,0.5,17,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Anthony Elanga,Newcastle United,Crystal Palace,0.5,4.6,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Bruno Guimar<c3><a3>es,NA,NA,0.5,3.3,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Lewis Hall,Newcastle United,Crystal Palace,0.5,13,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Chadi Riad,Crystal Palace,Newcastle United,0.5,23,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Botman Sven,NA,NA,0.5,13,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Adam Wharton,Crystal Palace,Newcastle United,0.5,15,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Jefferson Lerma,Crystal Palace,Newcastle United,0.5,15,Neds
Newcastle United v Crystal Palace,Newcastle United,Crystal Palace,Player Goals,Alex Murphy,Newcastle United,Crystal Palace,0.5,13,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Brian Brobbey,NA,NA,2.5,126,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Eliezer Mayenda,NA,NA,2.5,151,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Dane Scarlett,Tottenham Hotspur,Sunderland AFC,2.5,91,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Richarlison,Tottenham Hotspur,Sunderland AFC,2.5,29,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Mohammed Kudus,Tottenham Hotspur,Sunderland AFC,2.5,176,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Wilson Odobert,Tottenham Hotspur,Sunderland AFC,2.5,201,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Wilson Isidor,NA,NA,2.5,126,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Mathys Tel,Tottenham Hotspur,Sunderland AFC,2.5,126,Neds
Tottenham Hotspur v Sunderland AFC,Tottenham Hotspur,Sunderland AFC,Player Goals,Randal Kolo Muani,NA,NA,2.5,126,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Joshua King,NA,NA,0.5,4.75,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Wellity Lucky,NA,NA,0.5,26,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Kaide Gordon,NA,NA,0.5,4.5,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Joseph Gomez,NA,NA,0.5,19,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Seth Ridgeon,NA,NA,0.5,6,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Sa<c5><a1>a Luki<c4><87>,NA,NA,0.5,12,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ibrahima Konat<c3><a9>,NA,NA,0.5,17,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Virgil van Dijk,Liverpool,Fulham,0.5,11,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Jonah Kusi-Asare,NA,NA,0.5,4.33,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Alexis Mac Allister,Liverpool,Fulham,0.5,7.5,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Jorge Cuenca,Fulham,Liverpool,0.5,21,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Harrison Reed,Fulham,Liverpool,0.5,15,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Cody Gakpo,Liverpool,Fulham,0.5,3.6,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Wataru Endo,Liverpool,Fulham,0.5,17,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Adama Traor<c3><a9>,NA,NA,0.5,7,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Florian Wirtz,Liverpool,Fulham,0.5,3.7,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Conor Bradley,Liverpool,Fulham,0.5,13,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Tom Cairney,Fulham,Liverpool,0.5,12,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Kevin Macedo,NA,NA,0.5,5.5,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Federico Chiesa,Liverpool,Fulham,0.5,4,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Sam Amissah,NA,NA,0.5,19,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Dominik Szoboszlai,Liverpool,Fulham,0.5,6.5,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Hugo Ekitike,NA,NA,0.5,2,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Calvin Ramsay,Liverpool,Fulham,0.5,17,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Harry Wilson,Fulham,Liverpool,0.5,3.7,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ryan Gravenberch,Liverpool,Fulham,0.5,5.25,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Trey Nyoni,Liverpool,Fulham,0.5,6.5,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Kenny Tete,Fulham,Liverpool,0.5,19,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Curtis Jones,Liverpool,Fulham,0.5,8.5,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Milos Kerkez,Liverpool,Fulham,0.5,13,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ra<c3><ba>l Jim<c3><a9>nez,NA,NA,0.5,3.6,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Issa Diop,Fulham,Liverpool,0.5,19,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Emile Smith Rowe,Fulham,Liverpool,0.5,4,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Andrew Robertson,Liverpool,Fulham,0.5,17,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Jeremie Frimpong,Liverpool,Fulham,0.5,6,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Rio Ngumoha,Liverpool,Fulham,0.5,5,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,No Goalscorer,NA,NA,0.5,11,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ryan Sessegnon,Fulham,Liverpool,0.5,6,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Timothy Castagne,Fulham,Liverpool,0.5,13,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Antonee Robinson,Fulham,Liverpool,0.5,21,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Joachim Andersen,Fulham,Liverpool,0.5,17,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Sander Berge,Fulham,Liverpool,0.5,15,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Tyler Dibling,Southampton,Everton,0.5,6,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Ethan Pinnock,Brentford,Everton,0.5,19,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Thierno Barry,Everton,Brentford,0.5,3.3,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Adam Aznou,Everton,Brentford,0.5,23,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Braiden Graham,NA,NA,0.5,3.8,Neds
Everton v Brentford,Everton,Brentford,Player Goals,James Garner,Everton,Brentford,0.5,5.25,Neds
Everton v Brentford,Everton,Brentford,Player Goals,No Goalscorer,NA,NA,0.5,8,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Michael Kayode,Brentford,Everton,0.5,29,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Merlin Rohl,NA,NA,0.5,5.25,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Tim Iroegbunam,Everton,Brentford,0.5,8,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Reece Welch,NA,NA,0.5,17,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Callum Bates,NA,NA,0.5,13,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Gustavo Gomes,NA,NA,0.5,4.33,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Vitaly Janelt,Brentford,Everton,0.5,17,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Kevin Schade,Brentford,Everton,0.5,3.8,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Rico Henry,Brentford,Everton,0.5,19,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Kiernan Dewsbury Hall,NA,NA,0.5,5,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Vitaliy Mykolenko,Everton,Brentford,0.5,15,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Yegor Yarmolyuk,Brentford,Everton,0.5,15,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Nathan Patterson,Everton,Brentford,0.5,21,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Carlos Alcaraz,Everton,Brentford,0.5,5.25,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Aaron Hickey,Brentford,Everton,0.5,17,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Mikkel Damsgaard,Brentford,Everton,0.5,9.5,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Benjamin Arthur,Brentford,Everton,0.5,23,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Jake O'brien,NA,NA,0.5,11,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Jordan Henderson,Brentford,Everton,0.5,17,Neds
Everton v Brentford,Everton,Brentford,Player Goals,James Tarkowski,Everton,Brentford,0.5,13,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Igor Thiago,Brentford,Everton,0.5,2.5,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Romelle Donavan,NA,NA,0.5,6.5,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Michael Keane,Everton,Brentford,0.5,7.5,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Beto Betuncal,NA,NA,0.5,3.4,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Dwight McNeil,Everton,Brentford,0.5,5.5,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Sepp Van den Berg,NA,NA,0.5,21,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Kristoffer Ajer,Brentford,Everton,0.5,17,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Jack Grealish,Everton,Brentford,0.5,4.8,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Myles Peart-Harris,Brentford,Everton,0.5,7,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Yunus Emre Konak,NA,NA,0.5,17,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Mathias Jensen,Brentford,Everton,0.5,10,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Reiss Nelson,Arsenal,Everton,0.5,6.5,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Nathan Collins,Brentford,Everton,0.5,17,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Keane Lewis-Potter,Brentford,Everton,0.5,6.5,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Elijah Campbell,NA,NA,0.5,19,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Joshua Zirkzee,Manchester United,Leeds United,0.5,3.6,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,James Justin,Leicester City,Leeds United,0.5,17,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Noah Okafor,NA,NA,0.5,3.9,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Wilfried Gnonto,NA,NA,0.5,5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,No Goalscorer,NA,NA,0.5,12,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Dominic Calvert-Lewin,NA,NA,0.5,2.3,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Diogo Dalot,Manchester United,Leeds United,0.5,9.5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Jack Fletcher,NA,NA,0.5,6,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Patrick Dorgu,Manchester United,Leeds United,0.5,5.5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Matheus Cunha,Manchester United,Leeds United,0.5,3,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Bruno Fernandes,Manchester United,Leeds United,0.5,4,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Joel Piroe,NA,NA,0.5,3.2,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Kobbie Mainoo,Manchester United,Leeds United,0.5,8,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Ao Tanaka,NA,NA,0.5,5.5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Anton Stach,NA,NA,0.5,5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Bendito Mantato,NA,NA,0.5,5.75,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Harry Maguire,Manchester United,Leeds United,0.5,11,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Chido Obi-Martin,NA,NA,0.5,3.9,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Lukas Nmecha,NA,NA,0.5,2.8,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Gabriel Gudmundsson,NA,NA,0.5,17,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Jack Harrison,NA,NA,0.5,6.5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Benjamin Sesko,Manchester United,Leeds United,0.5,3.3,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Leny Yoro,Manchester United,Leeds United,0.5,21,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Jaka Bijol,NA,NA,0.5,12,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Matthijs de Ligt,Manchester United,Leeds United,0.5,15,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Luke Shaw,Manchester United,Leeds United,0.5,29,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Brenden Aaronson,NA,NA,0.5,6,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Ayden Heaven,Manchester United,Leeds United,0.5,23,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Tyrell Malacia,Manchester United,Leeds United,0.5,29,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Pascal Struijk,NA,NA,0.5,11,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Lisandro Mart<c3><ad>nez,NA,NA,0.5,13,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Sebastiaan Bornauw,NA,NA,0.5,11,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Mason Mount,Manchester United,Leeds United,0.5,4.5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Tyler Fredricson,Manchester United,Leeds United,0.5,29,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Sam Byram,NA,NA,0.5,17,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Tyler Fletcher,NA,NA,0.5,9.5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Jayden Bogle,NA,NA,0.5,17,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Manuel Ugarte,Manchester United,Leeds United,0.5,13,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Shea Lacey,NA,NA,0.5,4.5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Casemiro,Manchester United,Leeds United,0.5,4.5,Neds
Leeds United v Manchester United,Leeds United,Manchester United,Player Goals,Ilia Gruev,NA,NA,0.5,17,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Joshua King,NA,NA,2.5,176,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Jonah Kusi-Asare,NA,NA,2.5,151,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Harry Wilson,Fulham,Liverpool,2.5,101,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ryan Gravenberch,Liverpool,Fulham,2.5,201,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Ra<c3><ba>l Jim<c3><a9>nez,NA,NA,2.5,101,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Hugo Ekitike,NA,NA,2.5,26,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Federico Chiesa,Liverpool,Fulham,2.5,126,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Rio Ngumoha,Liverpool,Fulham,2.5,201,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Florian Wirtz,Liverpool,Fulham,2.5,101,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Emile Smith Rowe,Fulham,Liverpool,2.5,126,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Cody Gakpo,Liverpool,Fulham,2.5,101,Neds
Fulham v Liverpool,Fulham,Liverpool,Player Goals,Kaide Gordon,NA,NA,2.5,176,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Michael Keane,Everton,Brentford,1.5,71,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Reece Welch,NA,NA,1.5,201,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Kiernan Dewsbury Hall,NA,NA,1.5,34,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Romelle Donavan,NA,NA,1.5,56,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Dwight McNeil,Everton,Brentford,1.5,41,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Reiss Nelson,Arsenal,Everton,1.5,56,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Kevin Schade,Brentford,Everton,1.5,23,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Jake O'brien,NA,NA,1.5,126,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Jack Grealish,Everton,Brentford,1.5,34,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Carlos Alcaraz,Everton,Brentford,1.5,41,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Harrison Armstrong,Everton,Brentford,1.5,67,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Mikkel Damsgaard,Brentford,Everton,1.5,101,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Igor Thiago,Brentford,Everton,1.5,10,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Tim Iroegbunam,Everton,Brentford,1.5,71,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Beto Betuncal,NA,NA,1.5,17,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Myles Peart-Harris,Brentford,Everton,1.5,61,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Yegor Yarmolyuk,Brentford,Everton,1.5,201,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Keane Lewis-Potter,Brentford,Everton,1.5,56,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Jordan Henderson,Brentford,Everton,1.5,201,Neds
Everton v Brentford,Everton,Brentford,Player Goals,James Garner,Everton,Brentford,1.5,34,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Merlin Rohl,NA,NA,1.5,41,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Yunus Emre Konak,NA,NA,1.5,201,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Vitaliy Mykolenko,Everton,Brentford,1.5,201,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Tyler Dibling,Southampton,Everton,1.5,46,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Callum Bates,NA,NA,1.5,151,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Mathias Jensen,Brentford,Everton,1.5,101,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Vitaly Janelt,Brentford,Everton,1.5,201,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Braiden Graham,NA,NA,1.5,23,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Gustavo Gomes,NA,NA,1.5,29,Neds
Everton v Brentford,Everton,Brentford,Player Goals,James Tarkowski,Everton,Brentford,1.5,176,Neds
Everton v Brentford,Everton,Brentford,Player Goals,Thierno Barry,Everton,Brentford,1.5,17,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Soungoutou Magassa,NA,NA,1.5,176,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Oleksandr Zinchenko,Arsenal,West Ham United,1.5,126,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Omari Hutchinson,Ipswich Town,West Ham United,1.5,34,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,George Earthy,West Ham United,Nottingham Forest,1.5,67,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Lucas Paquet<c3><a1>,NA,NA,1.5,29,Neds
West Ham United v Nottingham Forest,West Ham United,Nottingham Forest,Player Goals,Kyle Walker-Peters,West Ham United,Nottingham Forest,1.5,176,Neds
