match,player_name,line,over_price,market_name,agency,under_price,player_team
Newcastle United v Aston Villa,Malick Thiaw,0.5,3.4,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Malick Thiaw,1.5,17,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Malick Thiaw,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Malick Thiaw,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Matty Cash,0.5,2.75,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Matty Cash,1.5,13,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Matty Cash,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Matty Cash,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Morgan Rogers,0.5,1.53,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Morgan Rogers,1.5,3.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Morgan Rogers,2.5,11,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Morgan Rogers,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Nick Woltemade,0.5,1.28,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Nick Woltemade,1.5,2.37,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Nick Woltemade,2.5,5.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Nick Woltemade,3.5,15,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Ollie Watkins,0.5,1.4,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ollie Watkins,1.5,2.75,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ollie Watkins,2.5,7,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ollie Watkins,3.5,21,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Pau Torres,0.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Pau Torres,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Pau Torres,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Pau Torres,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Sandro Tonali,0.5,2.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sandro Tonali,1.5,10,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sandro Tonali,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sandro Tonali,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sean Neave,0.5,1.4,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sean Neave,1.5,3,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sean Neave,2.5,8,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sean Neave,3.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Seung-Soo Park,0.5,1.83,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Seung-Soo Park,1.5,6,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Seung-Soo Park,2.5,21,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Seung-Soo Park,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Sven Botman,0.5,3.75,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sven Botman,1.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sven Botman,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sven Botman,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,TJ Carroll,0.5,3.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,TJ Carroll,1.5,19,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,TJ Carroll,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,TJ Carroll,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Tyrone Mings,0.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Tyrone Mings,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Tyrone Mings,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Tyrone Mings,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Victor Lindelof,0.5,7,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Victor Lindelof,1.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Victor Lindelof,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Victor Lindelof,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,William Osula,0.5,1.33,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,William Osula,1.5,2.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,William Osula,2.5,6,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,William Osula,3.5,17,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Yoane Wissa,0.5,1.28,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Yoane Wissa,1.5,2.37,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Yoane Wissa,2.5,5.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Yoane Wissa,3.5,15,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Youri Tielemans,0.5,2.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Youri Tielemans,1.5,10,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Youri Tielemans,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Youri Tielemans,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,ÐÐµÐ¾ Ð¨Ð°ÑÐ°Ñ,0.5,3.5,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,ÐÐµÐ¾ Ð¨Ð°ÑÐ°Ñ,1.5,19,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,ÐÐµÐ¾ Ð¨Ð°ÑÐ°Ñ,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,ÐÐµÐ¾ Ð¨Ð°ÑÐ°Ñ,3.5,NA,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Amad Diallo,0.5,2.5,Player Shots On Target,Bet365,1.5,Manchester United
Arsenal v Manchester United,Amad Diallo,0.5,2.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Amad Diallo,1.5,10,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Amad Diallo,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Amad Diallo,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Ayden Heaven,0.5,8,Player Shots On Target,Bet365,1.083,Manchester United
Arsenal v Manchester United,Ayden Heaven,0.5,8,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Ayden Heaven,1.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Ayden Heaven,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Ayden Heaven,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Ben White,0.5,3.25,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Ben White,1.5,17,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Ben White,2.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Ben White,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Benjamin Sesko,0.5,1.66,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Benjamin Sesko,1.5,4.33,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Benjamin Sesko,2.5,15,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Benjamin Sesko,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bruno Fernandes,0.5,2.1,Player Shots On Target,Bet365,1.66,Manchester United
Arsenal v Manchester United,Bruno Fernandes,0.5,2.1,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bruno Fernandes,1.5,7,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bruno Fernandes,2.5,21,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bruno Fernandes,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bryan Mbeumo,0.5,1.72,Player Shots On Target,Bet365,2,Manchester United
Arsenal v Manchester United,Bryan Mbeumo,0.5,1.72,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bryan Mbeumo,1.5,4.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bryan Mbeumo,2.5,17,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bryan Mbeumo,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Bukayo Saka,0.5,1.5,Player Shots On Target,Bet365,2.5,Arsenal
Arsenal v Manchester United,Bukayo Saka,0.5,1.5,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Bukayo Saka,1.5,3.4,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Bukayo Saka,2.5,10,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Bukayo Saka,3.5,21,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Casemiro,0.5,2.62,Player Shots On Target,Bet365,1.44,Manchester United
Arsenal v Manchester United,Casemiro,0.5,2.62,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Casemiro,1.5,11,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Casemiro,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Casemiro,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Christian Nørgaard,0.5,2.5,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Christian Nørgaard,1.5,10,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Christian Nørgaard,2.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Christian Nørgaard,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Cristhian Mosquera,0.5,11,Player Shots On Target,Bet365,1.05,Arsenal
Arsenal v Manchester United,Cristhian Mosquera,0.5,11,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Cristhian Mosquera,1.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Cristhian Mosquera,2.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Cristhian Mosquera,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Declan Rice,0.5,2.5,Player Shots On Target,Bet365,1.5,Arsenal
Arsenal v Manchester United,Declan Rice,0.5,2.5,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Declan Rice,1.5,10,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Declan Rice,2.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Declan Rice,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Diogo Dalot,0.5,6.5,Player Shots On Target,Bet365,1.11,Manchester United
Arsenal v Manchester United,Diogo Dalot,0.5,6.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Diogo Dalot,1.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Diogo Dalot,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Diogo Dalot,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Eberechi Eze,0.5,1.72,Player Shots On Target,Bet365,2,Arsenal
Arsenal v Manchester United,Eberechi Eze,0.5,1.72,Player Shots On Target,Bet365,2,Crystal Palace
Arsenal v Manchester United,Eberechi Eze,0.5,1.72,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Eberechi Eze,0.5,1.72,Player Shots On Target,Bet365,NA,Crystal Palace
Arsenal v Manchester United,Eberechi Eze,1.5,4.5,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Eberechi Eze,1.5,4.5,Player Shots On Target,Bet365,NA,Crystal Palace
Arsenal v Manchester United,Eberechi Eze,2.5,15,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Eberechi Eze,2.5,15,Player Shots On Target,Bet365,NA,Crystal Palace
Arsenal v Manchester United,Eberechi Eze,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Eberechi Eze,3.5,NA,Player Shots On Target,Bet365,NA,Crystal Palace
Arsenal v Manchester United,Gabriel Jesus,0.5,1.53,Player Shots On Target,Bet365,2.37,Arsenal
Arsenal v Manchester United,Gabriel Jesus,0.5,1.53,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Jesus,1.5,3.5,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Jesus,2.5,11,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Jesus,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Magalhães,0.5,4.5,Player Shots On Target,Bet365,1.18,Arsenal
Arsenal v Manchester United,Gabriel Magalhães,0.5,4.5,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Magalhães,1.5,21,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Magalhães,2.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Magalhães,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Martinelli,0.5,1.72,Player Shots On Target,Bet365,2,Arsenal
Arsenal v Manchester United,Gabriel Martinelli,0.5,1.72,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Martinelli,1.5,4.5,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Martinelli,2.5,15,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Gabriel Martinelli,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Harry Maguire,0.5,4.5,Player Shots On Target,Bet365,1.18,Manchester United
Arsenal v Manchester United,Harry Maguire,0.5,4.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Harry Maguire,1.5,21,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Harry Maguire,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Harry Maguire,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Jack Fletcher,0.5,3.75,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Jack Fletcher,1.5,19,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Jack Fletcher,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Jack Fletcher,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Joshua Zirkzee,0.5,1.61,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Joshua Zirkzee,1.5,4,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Joshua Zirkzee,2.5,13,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Joshua Zirkzee,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Jurrien Timber,0.5,4,Player Shots On Target,Bet365,1.22,NA
Arsenal v Manchester United,Jurrien Timber,0.5,4,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Jurrien Timber,1.5,21,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Jurrien Timber,2.5,NA,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Jurrien Timber,3.5,NA,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Kai Havertz,0.5,1.4,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Kai Havertz,1.5,3,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Kai Havertz,2.5,8,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Kai Havertz,3.5,21,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Kobbie Mainoo,0.5,4.5,Player Shots On Target,Bet365,1.18,Manchester United
Arsenal v Manchester United,Kobbie Mainoo,0.5,4.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Kobbie Mainoo,1.5,21,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Kobbie Mainoo,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Kobbie Mainoo,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Leandro Trossard,0.5,1.8,Player Shots On Target,Bet365,1.9,Arsenal
Arsenal v Manchester United,Leandro Trossard,0.5,1.8,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Leandro Trossard,1.5,5,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Leandro Trossard,2.5,17,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Leandro Trossard,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Leny Yoro,0.5,5.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Leny Yoro,1.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Leny Yoro,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Leny Yoro,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Lisandro Martínez,0.5,6.5,Player Shots On Target,Bet365,1.11,Manchester United
Arsenal v Manchester United,Lisandro Martínez,0.5,6.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Lisandro Martínez,1.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Lisandro Martínez,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Lisandro Martínez,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Luke Shaw,0.5,15,Player Shots On Target,Bet365,1.03,Manchester United
Arsenal v Manchester United,Luke Shaw,0.5,15,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Luke Shaw,1.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Luke Shaw,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Luke Shaw,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Manuel Ugarte,0.5,5,Player Shots On Target,Bet365,1.16,Manchester United
Arsenal v Manchester United,Manuel Ugarte,0.5,5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Manuel Ugarte,1.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Manuel Ugarte,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Manuel Ugarte,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Martin Ødegaard,0.5,2.1,Player Shots On Target,Bet365,1.66,Arsenal
Arsenal v Manchester United,Martin Ødegaard,0.5,2.1,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Martin Ødegaard,1.5,7,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Martin Ødegaard,2.5,21,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Martin Ødegaard,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Martin Zubimendi,0.5,4.33,Player Shots On Target,Bet365,1.2,NA
Arsenal v Manchester United,Martin Zubimendi,0.5,4.33,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Martin Zubimendi,1.5,21,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Martin Zubimendi,2.5,NA,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Martin Zubimendi,3.5,NA,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Mason Mount,0.5,1.9,Player Shots On Target,Bet365,1.8,Manchester United
Arsenal v Manchester United,Mason Mount,0.5,1.9,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Mason Mount,1.5,6,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Mason Mount,2.5,21,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Mason Mount,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Matheus Cunha,0.5,1.57,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Matheus Cunha,1.5,3.75,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Matheus Cunha,2.5,11,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Matheus Cunha,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Matthijs de Ligt,0.5,5.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Matthijs de Ligt,1.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Matthijs de Ligt,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Matthijs de Ligt,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Mikel Merino,0.5,2.1,Player Shots On Target,Bet365,1.66,Arsenal
Arsenal v Manchester United,Mikel Merino,0.5,2.1,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Mikel Merino,1.5,7,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Mikel Merino,2.5,21,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Mikel Merino,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Myles Lewis-Skelly,0.5,3.25,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Myles Lewis-Skelly,1.5,17,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Myles Lewis-Skelly,2.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Myles Lewis-Skelly,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Noni Madueke,0.5,2.2,Player Shots On Target,Bet365,1.61,Arsenal
Arsenal v Manchester United,Noni Madueke,0.5,2.2,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Noni Madueke,1.5,8,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Noni Madueke,2.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Noni Madueke,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,Patrick Dorgu,0.5,3.25,Player Shots On Target,Bet365,1.33,Manchester United
Arsenal v Manchester United,Patrick Dorgu,0.5,3.25,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Patrick Dorgu,1.5,15,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Patrick Dorgu,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Patrick Dorgu,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Tyrell Malacia,0.5,5.5,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Tyrell Malacia,1.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Tyrell Malacia,2.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Tyrell Malacia,3.5,NA,Player Shots On Target,Bet365,NA,Manchester United
Arsenal v Manchester United,Viktor Gyokeres,0.5,1.66,Player Shots On Target,Bet365,2.1,NA
Arsenal v Manchester United,Viktor Gyokeres,0.5,1.66,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Viktor Gyokeres,1.5,4.33,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Viktor Gyokeres,2.5,15,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,Viktor Gyokeres,3.5,NA,Player Shots On Target,Bet365,NA,NA
Arsenal v Manchester United,William Saliba,0.5,15,Player Shots On Target,Bet365,1.03,Arsenal
Arsenal v Manchester United,William Saliba,0.5,15,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,William Saliba,1.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,William Saliba,2.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Arsenal v Manchester United,William Saliba,3.5,NA,Player Shots On Target,Bet365,NA,Arsenal
Everton v Leeds United,Adam Aznou,0.5,3.75,Player Shots On Target,Bet365,NA,Everton
Everton v Leeds United,Adam Aznou,1.5,21,Player Shots On Target,Bet365,NA,Everton
Everton v Leeds United,Adam Aznou,2.5,NA,Player Shots On Target,Bet365,NA,Everton
Everton v Leeds United,Adam Aznou,3.5,NA,Player Shots On Target,Bet365,NA,Everton
Everton v Leeds United,Anton Stach,0.5,2.25,Player Shots On Target,Bet365,NA,NA
Everton v Leeds United,Anton Stach,1.5,9,Player Shots On Target,Bet365,NA,NA
Everton v Leeds United,Anton Stach,2.5,NA,Player Shots On Target,Bet365,NA,NA
Everton v Leeds United,Anton Stach,3.5,NA,Player Shots On Target,Bet365,NA,NA
Everton v Leeds United,Ao Tanaka,0.5,3,Player Shots On Target,Bet365,NA,NA
Everton v Leeds United,Ao Tanaka,1.5,13,Player Shots On Target,Bet365,NA,NA
Everton v Leeds United,Ao Tanaka,2.5,NA,Player Shots On Target,Bet365,NA,NA
Everton v Leeds United,Ao Tanaka,3.5,NA,Player Shots On Target,Bet365,NA,NA
Everton v Leeds United,Beto,0.5,1.57,Player Shots On Target,Bet365,NA,Everton
