match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Everton v Nottingham Forest,Everton,Nottingham Forest,Player Goals,Nicolás Domínguez,Nottingham Forest,2.5,451,Pointsbet,Everton,2035654,77487275,38
Everton v Nottingham Forest,Everton,Nottingham Forest,Player Goals,Callum Hudson-Odoi,Nottingham Forest,2.5,451,Pointsbet,Everton,2035654,77487275,40
Everton v Nottingham Forest,Everton,Nottingham Forest,Player Goals,João Pedro,Brighton & Hove Albion,2.5,451,Pointsbet,Everton,2035654,77487275,46
Everton v Nottingham Forest,Everton,Nottingham Forest,Player Goals,B. Marshall,NA,2.5,751,Pointsbet,NA,2035654,77487275,27
Everton v Nottingham Forest,Everton,Nottingham Forest,Player Goals,Idrissa Gueye,Everton,2.5,1001,Pointsbet,Nottingham Forest,2035654,77487275,3
Everton v Nottingham Forest,Everton,Nottingham Forest,Player Goals,James Garner,Everton,2.5,1001,Pointsbet,Nottingham Forest,2035654,77487275,13
Everton v Nottingham Forest,Everton,Nottingham Forest,Player Goals,Ryan Yates,Nottingham Forest,2.5,1001,Pointsbet,Everton,2035654,77487275,37
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Raúl Jiménez,Fulham,0.5,2.6,Pointsbet,Bournemouth,2035655,77487236,1
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Carlos Vinícius,Fulham,0.5,2.9,Pointsbet,Bournemouth,2035655,77487236,20
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Rodrigo Muniz,Fulham,0.5,3,Pointsbet,Bournemouth,2035655,77487236,21
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Evanilson,Bournemouth,0.5,3,Pointsbet,Fulham,2035655,77487236,37
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Enes Ünal,Bournemouth,0.5,3.2,Pointsbet,Fulham,2035655,77487236,25
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Antoine Semenyo,Bournemouth,0.5,3.4,Pointsbet,Fulham,2035655,77487236,36
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Reiss Nelson,Arsenal,0.5,3.8,Pointsbet,Fulham,2035655,77487236,17
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Reiss Nelson,Fulham,0.5,3.8,Pointsbet,Bournemouth,2035655,77487236,17
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Justin Kluivert,Bournemouth,0.5,4,Pointsbet,Fulham,2035655,77487236,34
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Luis Sinisterra,Bournemouth,0.5,4,Pointsbet,Fulham,2035655,77487236,35
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,M. Godo,NA,0.5,4.1,Pointsbet,NA,2035655,77487236,22
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Emile Smith Rowe,Fulham,0.5,4.3,Pointsbet,Bournemouth,2035655,77487236,16
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,David Brooks,Bournemouth,0.5,4.3,Pointsbet,Fulham,2035655,77487236,29
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Harry Wilson,Fulham,0.5,4.5,Pointsbet,Bournemouth,2035655,77487236,7
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Alex Iwobi,Fulham,0.5,4.75,Pointsbet,Bournemouth,2035655,77487236,6
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Marcus Tavernier,Bournemouth,0.5,4.75,Pointsbet,Fulham,2035655,77487236,32
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Dango Ouattara,Bournemouth,0.5,4.75,Pointsbet,Fulham,2035655,77487236,42
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Adama Traoré,Fulham,0.5,5.25,Pointsbet,Bournemouth,2035655,77487236,8
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Philip Billing,Bournemouth,0.5,5.25,Pointsbet,Fulham,2035655,77487236,27
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Andreas Pereira,Fulham,0.5,6,Pointsbet,Bournemouth,2035655,77487236,11
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Ryan Christie,Bournemouth,0.5,6,Pointsbet,Fulham,2035655,77487236,26
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Alex Scott,Bournemouth,0.5,7,Pointsbet,Fulham,2035655,77487236,43
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Tom Cairney,Fulham,0.5,8,Pointsbet,Bournemouth,2035655,77487236,3
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Sander Berge,Fulham,0.5,9,Pointsbet,Bournemouth,2035655,77487236,12
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Ryan Sessegnon,Fulham,0.5,9,Pointsbet,Bournemouth,2035655,77487236,15
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Saša Lukić,Fulham,0.5,10,Pointsbet,Bournemouth,2035655,77487236,9
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Kenny Tete,Fulham,0.5,11,Pointsbet,Bournemouth,2035655,77487236,4
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Jorge Cuenca,Fulham,0.5,11.5,Pointsbet,Bournemouth,2035655,77487236,18
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Harrison Reed,Fulham,0.5,12,Pointsbet,Bournemouth,2035655,77487236,5
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Dean Huijsen,Bournemouth,0.5,12,Pointsbet,Fulham,2035655,77487236,45
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Joachim Andersen,Crystal Palace,0.5,15,Pointsbet,Fulham,2035655,77487236,10
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Joachim Andersen,Fulham,0.5,15,Pointsbet,Bournemouth,2035655,77487236,10
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Tyler Adams,Bournemouth,0.5,15,Pointsbet,Fulham,2035655,77487236,31
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Milos Kerkez,Bournemouth,0.5,15,Pointsbet,Fulham,2035655,77487236,44
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Issa Diop,Fulham,0.5,16,Pointsbet,Bournemouth,2035655,77487236,14
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Timothy Castagne,Fulham,0.5,18,Pointsbet,Bournemouth,2035655,77487236,2
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,James Hill,Bournemouth,0.5,18,Pointsbet,Fulham,2035655,77487236,38
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Calvin Bassey,Fulham,0.5,19,Pointsbet,Bournemouth,2035655,77487236,19
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Lewis Cook,Bournemouth,0.5,19,Pointsbet,Fulham,2035655,77487236,28
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Julián Araujo,Bournemouth,0.5,19,Pointsbet,Fulham,2035655,77487236,39
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Antonee Robinson,Fulham,0.5,21,Pointsbet,Bournemouth,2035655,77487236,13
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Marcos Senesi,Bournemouth,0.5,21,Pointsbet,Fulham,2035655,77487236,30
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Ilya Zabarnyi,Bournemouth,0.5,21,Pointsbet,Fulham,2035655,77487236,40
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Max Aarons,Bournemouth,0.5,23,Pointsbet,Fulham,2035655,77487236,33
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Adam Smith,Bournemouth,0.5,41,Pointsbet,Fulham,2035655,77487236,24
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Will Dennis,Bournemouth,0.5,251,Pointsbet,Fulham,2035655,77487236,41
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Raúl Jiménez,Fulham,1.5,12,Pointsbet,Bournemouth,2035655,77487237,1
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Evanilson,Bournemouth,1.5,12,Pointsbet,Fulham,2035655,77487237,37
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Carlos Vinícius,Fulham,1.5,13,Pointsbet,Bournemouth,2035655,77487237,20
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Rodrigo Muniz,Fulham,1.5,13,Pointsbet,Bournemouth,2035655,77487237,21
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Enes Ünal,Bournemouth,1.5,15,Pointsbet,Fulham,2035655,77487237,25
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Antoine Semenyo,Bournemouth,1.5,17,Pointsbet,Fulham,2035655,77487237,36
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Reiss Nelson,Arsenal,1.5,23,Pointsbet,Fulham,2035655,77487237,17
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Reiss Nelson,Fulham,1.5,23,Pointsbet,Bournemouth,2035655,77487237,17
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Justin Kluivert,Bournemouth,1.5,23,Pointsbet,Fulham,2035655,77487237,34
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,M. Godo,NA,1.5,26,Pointsbet,NA,2035655,77487237,22
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Luis Sinisterra,Bournemouth,1.5,26,Pointsbet,Fulham,2035655,77487237,35
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Harry Wilson,Fulham,1.5,29,Pointsbet,Bournemouth,2035655,77487237,7
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Emile Smith Rowe,Fulham,1.5,29,Pointsbet,Bournemouth,2035655,77487237,16
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,David Brooks,Bournemouth,1.5,29,Pointsbet,Fulham,2035655,77487237,29
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Marcus Tavernier,Bournemouth,1.5,29,Pointsbet,Fulham,2035655,77487237,32
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Dango Ouattara,Bournemouth,1.5,31,Pointsbet,Fulham,2035655,77487237,42
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Alex Iwobi,Fulham,1.5,36,Pointsbet,Bournemouth,2035655,77487237,6
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Adama Traoré,Fulham,1.5,36,Pointsbet,Bournemouth,2035655,77487237,8
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Philip Billing,Bournemouth,1.5,36,Pointsbet,Fulham,2035655,77487237,27
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Andreas Pereira,Fulham,1.5,61,Pointsbet,Bournemouth,2035655,77487237,11
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Ryan Christie,Bournemouth,1.5,61,Pointsbet,Fulham,2035655,77487237,26
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Alex Scott,Bournemouth,1.5,81,Pointsbet,Fulham,2035655,77487237,43
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Tom Cairney,Fulham,1.5,91,Pointsbet,Bournemouth,2035655,77487237,3
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Ryan Sessegnon,Fulham,1.5,101,Pointsbet,Bournemouth,2035655,77487237,15
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Kenny Tete,Fulham,1.5,151,Pointsbet,Bournemouth,2035655,77487237,4
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Sander Berge,Fulham,1.5,151,Pointsbet,Bournemouth,2035655,77487237,12
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Harrison Reed,Fulham,1.5,176,Pointsbet,Bournemouth,2035655,77487237,5
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Saša Lukić,Fulham,1.5,176,Pointsbet,Bournemouth,2035655,77487237,9
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Dean Huijsen,Bournemouth,1.5,176,Pointsbet,Fulham,2035655,77487237,45
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Jorge Cuenca,Fulham,1.5,251,Pointsbet,Bournemouth,2035655,77487237,18
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Timothy Castagne,Fulham,1.5,301,Pointsbet,Bournemouth,2035655,77487237,2
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Joachim Andersen,Crystal Palace,1.5,301,Pointsbet,Fulham,2035655,77487237,10
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Joachim Andersen,Fulham,1.5,301,Pointsbet,Bournemouth,2035655,77487237,10
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Calvin Bassey,Fulham,1.5,301,Pointsbet,Bournemouth,2035655,77487237,19
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Tyler Adams,Bournemouth,1.5,301,Pointsbet,Fulham,2035655,77487237,31
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Max Aarons,Bournemouth,1.5,301,Pointsbet,Fulham,2035655,77487237,33
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,James Hill,Bournemouth,1.5,301,Pointsbet,Fulham,2035655,77487237,38
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Julián Araujo,Bournemouth,1.5,301,Pointsbet,Fulham,2035655,77487237,39
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Milos Kerkez,Bournemouth,1.5,301,Pointsbet,Fulham,2035655,77487237,44
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Issa Diop,Fulham,1.5,351,Pointsbet,Bournemouth,2035655,77487237,14
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Marcos Senesi,Bournemouth,1.5,351,Pointsbet,Fulham,2035655,77487237,30
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Antonee Robinson,Fulham,1.5,451,Pointsbet,Bournemouth,2035655,77487237,13
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Lewis Cook,Bournemouth,1.5,451,Pointsbet,Fulham,2035655,77487237,28
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Ilya Zabarnyi,Bournemouth,1.5,451,Pointsbet,Fulham,2035655,77487237,40
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Raúl Jiménez,Fulham,2.5,61,Pointsbet,Bournemouth,2035655,77487238,1
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Rodrigo Muniz,Fulham,2.5,81,Pointsbet,Bournemouth,2035655,77487238,21
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Evanilson,Bournemouth,2.5,81,Pointsbet,Fulham,2035655,77487238,37
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Carlos Vinícius,Fulham,2.5,91,Pointsbet,Bournemouth,2035655,77487238,20
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Enes Ünal,Bournemouth,2.5,121,Pointsbet,Fulham,2035655,77487238,25
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Reiss Nelson,Arsenal,2.5,151,Pointsbet,Fulham,2035655,77487238,17
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Reiss Nelson,Fulham,2.5,151,Pointsbet,Bournemouth,2035655,77487238,17
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Antoine Semenyo,Bournemouth,2.5,151,Pointsbet,Fulham,2035655,77487238,36
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,M. Godo,NA,2.5,176,Pointsbet,NA,2035655,77487238,22
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Justin Kluivert,Bournemouth,2.5,176,Pointsbet,Fulham,2035655,77487238,34
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Luis Sinisterra,Bournemouth,2.5,176,Pointsbet,Fulham,2035655,77487238,35
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Emile Smith Rowe,Fulham,2.5,201,Pointsbet,Bournemouth,2035655,77487238,16
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Marcus Tavernier,Bournemouth,2.5,201,Pointsbet,Fulham,2035655,77487238,32
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Alex Iwobi,Fulham,2.5,251,Pointsbet,Bournemouth,2035655,77487238,6
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,David Brooks,Bournemouth,2.5,251,Pointsbet,Fulham,2035655,77487238,29
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Dango Ouattara,Bournemouth,2.5,251,Pointsbet,Fulham,2035655,77487238,42
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Harry Wilson,Fulham,2.5,301,Pointsbet,Bournemouth,2035655,77487238,7
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Adama Traoré,Fulham,2.5,301,Pointsbet,Bournemouth,2035655,77487238,8
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Andreas Pereira,Fulham,2.5,301,Pointsbet,Bournemouth,2035655,77487238,11
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Philip Billing,Bournemouth,2.5,301,Pointsbet,Fulham,2035655,77487238,27
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Ryan Christie,Bournemouth,2.5,451,Pointsbet,Fulham,2035655,77487238,26
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Sander Berge,Fulham,2.5,751,Pointsbet,Bournemouth,2035655,77487238,12
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Alex Scott,Bournemouth,2.5,751,Pointsbet,Fulham,2035655,77487238,43
Fulham v Bournemouth,Fulham,Bournemouth,Player Goals,Tom Cairney,Fulham,2.5,1001,Pointsbet,Bournemouth,2035655,77487238,3
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Dominic Solanke,Tottenham Hotspur,0.5,2.05,Pointsbet,Wolverhampton Wanderers,2035656,77487217,5
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Heung-min Son,Tottenham Hotspur,0.5,2.15,Pointsbet,Wolverhampton Wanderers,2035656,77487217,1
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Richarlison,Tottenham Hotspur,0.5,2.35,Pointsbet,Wolverhampton Wanderers,2035656,77487217,9
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Brennan Johnson,Tottenham Hotspur,0.5,2.65,Pointsbet,Wolverhampton Wanderers,2035656,77487217,14
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Timo Werner,Tottenham Hotspur,0.5,2.9,Pointsbet,Wolverhampton Wanderers,2035656,77487217,3
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,M. Moore,NA,0.5,2.9,Pointsbet,NA,2035656,77487217,21
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Dejan Kulusevski,Tottenham Hotspur,0.5,3,Pointsbet,Wolverhampton Wanderers,2035656,77487217,11
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Jørgen Strand Larsen,Wolverhampton Wanderers,0.5,3,Pointsbet,Tottenham Hotspur,2035656,77487217,32
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Wilson Odobert,Tottenham Hotspur,0.5,3.2,Pointsbet,Wolverhampton Wanderers,2035656,77487217,19
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Matheus Cunha,Wolverhampton Wanderers,0.5,3.2,Pointsbet,Tottenham Hotspur,2035656,77487217,34
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,James Maddison,Tottenham Hotspur,0.5,3.3,Pointsbet,Wolverhampton Wanderers,2035656,77487217,4
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,N. Fraser,NA,0.5,3.3,Pointsbet,NA,2035656,77487217,46
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Hee-chan Hwang,Wolverhampton Wanderers,0.5,3.5,Pointsbet,Tottenham Hotspur,2035656,77487217,29
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pablo Sarabia,Wolverhampton Wanderers,0.5,4,Pointsbet,Tottenham Hotspur,2035656,77487217,24
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Gonçalo Guedes,Wolverhampton Wanderers,0.5,4.3,Pointsbet,Tottenham Hotspur,2035656,77487217,28
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Lucas Bergvall,Tottenham Hotspur,0.5,5,Pointsbet,Wolverhampton Wanderers,2035656,77487217,20
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,C. Borges,NA,0.5,5.25,Pointsbet,NA,2035656,77487217,47
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rodrigo Bentancur,Tottenham Hotspur,0.5,5.75,Pointsbet,Wolverhampton Wanderers,2035656,77487217,6
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pape Matar Sarr,Tottenham Hotspur,0.5,5.75,Pointsbet,Wolverhampton Wanderers,2035656,77487217,17
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rodrigo Gomes,Wolverhampton Wanderers,0.5,6,Pointsbet,Tottenham Hotspur,2035656,77487217,43
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Jean-Ricner Bellegarde,Wolverhampton Wanderers,0.5,6.5,Pointsbet,Tottenham Hotspur,2035656,77487217,30
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Pedro Porro,Tottenham Hotspur,0.5,7,Pointsbet,Wolverhampton Wanderers,2035656,77487217,10
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Mario Lemina,Wolverhampton Wanderers,0.5,7,Pointsbet,Tottenham Hotspur,2035656,77487217,26
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Tommy Doyle,Wolverhampton Wanderers,0.5,7.5,Pointsbet,Tottenham Hotspur,2035656,77487217,35
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Rayan Aït-Nouri,Wolverhampton Wanderers,0.5,7.5,Pointsbet,Tottenham Hotspur,2035656,77487217,36
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Luke Cundle,Wolverhampton Wanderers,0.5,7.5,Pointsbet,Tottenham Hotspur,2035656,77487217,37
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,João Gomes,Wolverhampton Wanderers,0.5,8,Pointsbet,Tottenham Hotspur,2035656,77487217,41
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Sergio Reguilón,Tottenham Hotspur,0.5,9,Pointsbet,Wolverhampton Wanderers,2035656,77487217,12
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Yves Bissouma,Tottenham Hotspur,0.5,9.5,Pointsbet,Wolverhampton Wanderers,2035656,77487217,8
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Boubacar Traoré,Wolverhampton Wanderers,0.5,9.5,Pointsbet,Tottenham Hotspur,2035656,77487217,39
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Matt Doherty,Wolverhampton Wanderers,0.5,10,Pointsbet,Tottenham Hotspur,2035656,77487217,23
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Cristian Romero,Tottenham Hotspur,0.5,11,Pointsbet,Wolverhampton Wanderers,2035656,77487217,7
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Destiny Udogie,Tottenham Hotspur,0.5,11,Pointsbet,Wolverhampton Wanderers,2035656,77487217,18
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Djed Spence,Tottenham Hotspur,0.5,11.5,Pointsbet,Wolverhampton Wanderers,2035656,77487217,13
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Radu Drăgușin,Tottenham Hotspur,0.5,11.5,Pointsbet,Wolverhampton Wanderers,2035656,77487217,15
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Craig Dawson,Wolverhampton Wanderers,0.5,11.5,Pointsbet,Tottenham Hotspur,2035656,77487217,25
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Ben Davies,Tottenham Hotspur,0.5,12,Pointsbet,Wolverhampton Wanderers,2035656,77487217,2
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Yerson Mosquera,Wolverhampton Wanderers,0.5,12,Pointsbet,Tottenham Hotspur,2035656,77487217,40
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,André,Wolverhampton Wanderers,0.5,12,Pointsbet,Tottenham Hotspur,2035656,77487217,42
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Micky van de Ven,Tottenham Hotspur,0.5,13,Pointsbet,Wolverhampton Wanderers,2035656,77487217,16
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Andre Gray,NA,0.5,13,Pointsbet,NA,2035656,77487217,22
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,A. Pond,NA,0.5,15,Pointsbet,NA,2035656,77487217,44
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Nélson Semedo,Wolverhampton Wanderers,0.5,16,Pointsbet,Tottenham Hotspur,2035656,77487217,27
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Toti,Wolverhampton Wanderers,0.5,16,Pointsbet,Tottenham Hotspur,2035656,77487217,38
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Santiago Bueno,Wolverhampton Wanderers,0.5,21,Pointsbet,Tottenham Hotspur,2035656,77487217,31
Tottenham Hotspur v Wolverhampton Wanderers,Tottenham Hotspur,Wolverhampton Wanderers,Player Goals,Dominic Solanke,Tottenham Hotspur,1.5,7,Pointsbet,Wolverhampton Wanderers,2035656,77487218,5
